Testset ID: 0 
Sensitivity values: 
ThresholdedObjectProximityAgentSensor	RobotObject	ThresholdedObjectProximityAgentSensor	ResourceObject	ThresholdedObjectProximityAgentSensor	WallObject	ThresholdedObjectProximityAgentSensor	TargetAreaObject	
1.0	1.0	1.0	1.0	 
Epoch# 	 Mean 	 Best 	 Variance 	 MannWhitneyU 
1	1.4387096774193548	4.970000000000001	1.5256114225277637	3075.0 
2	1.7761538461538464	4.930000000000001	2.0511874493927125	1370.0 
3	1.9623076923076928	4.950000000000001	2.2756655870445353	835.0 
4	1.8466666666666667	4.570000000000001	1.811188617886179	836.5 
5	1.8072500000000002	4.640000000000001	1.6532050641025642	868.5 
6	2.0341463414634147	5.380000000000001	2.018364878048781	894.0 
7	1.7380952380952384	5.0600000000000005	1.8849962833914058	1017.5 
8	1.7153333333333336	5.1800000000000015	1.8875481818181825	955.5 
9	1.9295348837209305	5.320000000000001	2.2703521594684384	1021.5 
10	2.2470731707317073	5.560000000000001	2.002181219512196	1035.5 
11	2.3073809523809525	5.250000000000001	2.1130588269454136	878.0 
12	2.2781395348837212	5.370000000000001	2.257853599114065	924.5 
13	2.3671111111111114	5.610000000000001	2.0495210101010106	1023.5 
14	2.442444444444445	5.400000000000001	2.204187070707071	1044.5 
15	2.6206818181818186	5.530000000000001	2.587062315010571	1029.0 
16	2.304772727272727	5.250000000000001	2.425527854122622	1079.5 
17	2.626666666666667	5.120000000000001	2.2550909090909097	1134.5 
18	2.692727272727273	5.870000000000002	2.61010401691332	991.5 
19	2.7875555555555556	5.700000000000001	2.565159797979799	1030.0 
20	2.780638297872341	5.280000000000001	2.557519148936171	1064.5 
21	2.7437777777777783	5.200000000000001	2.981919494949496	1066.0 
22	2.9397872340425537	5.450000000000001	2.6211456059204443	1136.5 
23	2.9547826086956523	5.490000000000001	2.8835010628019333	1085.0 
24	2.960638297872341	5.860000000000001	2.199810453283997	1097.5 
25	2.8890909090909096	5.360000000000001	2.006120084566597	1079.5 
26	3.315652173913044	5.410000000000001	1.9463673429951687	1203.0 
27	3.0306818181818187	5.480000000000001	1.6946437103594076	1163.5 
28	3.1882222222222225	4.930000000000001	1.6434558585858583	1089.5 
29	3.4097826086956524	6.260000000000002	1.9328821739130442	1154.0 
30	3.3317391304347828	5.210000000000001	1.8661702415458934	1109.0 
31	3.5645833333333337	5.440000000000001	1.548310460992908	1211.5 
32	3.6519148936170214	5.500000000000002	1.1914766882516197	1133.5 
33	3.663958333333334	5.3900000000000015	1.4317435726950363	1170.0 
34	3.7032653061224496	5.590000000000002	1.2972474489795929	1200.0 
35	3.8012765957446812	6.370000000000002	1.5527679000925085	1211.5 
36	3.736521739130435	6.100000000000001	1.9276231884057975	1104.0 
37	3.6537500000000005	5.840000000000002	1.8067388297872349	1152.0 
38	3.7178000000000004	6.120000000000002	1.1568379183673483	1266.5 
39	3.383260869565218	6.370000000000002	1.9184357971014507	1310.5 
40	3.8595833333333336	6.080000000000002	1.0657062056737598	1332.5 
41	3.8924000000000007	6.730000000000002	1.683410448979593	1312.0 
42	3.6936734693877553	6.590000000000002	1.8313278911564634	1392.5 
43	3.8102127659574476	6.680000000000002	2.207532562442183	1293.0 
44	3.8453191489361704	6.480000000000002	2.0207645698427394	1124.5 
45	3.755555555555556	5.880000000000002	1.2555343434343436	1130.0 
46	3.6871111111111117	6.610000000000002	1.3299982828282835	1072.5 
